product_name,selling_price,regular_price,currency,pdp_url,product_description,rating,review,promotion_description,breadcrumb,images
Assortiment Sélection Grains,37.17,57.96,EURO,https://www.lorespresso.com//fr_fr/p/assortiment-selection-grains-bemix4-fr,"Découvrez les saveurs exquises de l'Assortiment de Sélection de Grains L'OR. Cette collection soigneusement sélectionnée comprend un pack de 1 kg de L'OR Sélection, offrant un goût riche et équilibré. Savourez les notes exotiques avec deux packs de 500 g de L'OR Brésil, présentant un profil doux et subtilement épicé.Savourez l'arôme intense de deux packs de 500 g de L'OR Espresso, parfait pour une expérience espresso robuste. Chaque variété de cet assortiment promet une expérience de café unique et luxueuse, répondant à toutes les préférences.",4.6,5,-20 %,Accueil > Café en grains > Les Packs Variétés > Assortiment Sélection Grains,https://www.lorespresso.com/media/catalog/product/c/2/c21349824_jde_l_or_dtc_fra_beans_bundle_640x640.png?format=jpeg
Assortiment Grains Origines - 4x500g,24.78,44.56,EURO,https://www.lorespresso.com//fr_fr/p/cafe-en-grain-assortiment-origines-lot-2kg,Découvrez l’alliance parfaite d’arômes incomparables. Nos maîtres torréfacteurs L’OR ont sélectionné les meilleurs grains de café originaires du Brésil et de la Colombie pour vous offrir la richesse d'une gamme 100% PURES ORIGINES au goût incomparable. Cet assortiment comprend 2 paquets de 500g L'OR Brésil intensité 5 et 2 paquets de 500g L'OR Colombie intensité 7 (2 kg).,,,-20 %,Accueil > Café en grains > Les Packs Variétés > Assortiment Grains Origines - 4x500g,https://www.lorespresso.com/media/catalog/product/c/2/c21310563_pack_beans_bundle_10_640x640.png?format=jpeg
Café en grain Bio - 900g,20.79,20.79,EURO,https://www.lorespresso.com//fr_fr/p/bio-900gr,"Savourez l'expérience L'OR BIO : une sélection premium de grains de café 100% Arabica, soigneusement choisis parmi les meilleures plantations biologiques. Profitez d'une expérience gustative incomparable grâce à une torréfaction brune intense qui révèle toute la richesse des arômes de chaque grain. Ce café équilibré se distingue par des touches d'agrumes rafraîchissantes, contrastées par de subtiles notes de caramel, pour une dégustation à la fois riche et savoureuse. Avec ce pack de 900g, L'OR BIO vous offre une quantité généreuse pour savourer un café d'exception jour après jour. Son conditionnement sous atmosphère protectrice et sa valve fraîcheur garantissent une préservation optimale des arômes. Offrez-vous le luxe d'un café durable et raffiné à chaque tasse.",,,,Accueil > Café en grains > Les Cafés en Grains > Café en grain Bio - 900g,https://www.lorespresso.com/media/catalog/product/3/2/325ace93-bb12-4595-8de2-80e0ce1ba798_1_1.png?format=jpeg
Café en grain Absolu 7 - 1kg,20.79,20.79,EURO,https://www.lorespresso.com//fr_fr/p/cafe-en-grain-absolu-7,"Découvrez un monde d'arômes variés avec les grains de café Arabica soigneusement sélectionnés par L'OR, conçus pour une expérience café intensément plaisante. Bien raffinés, les grains de café L'OR Absolu offrent un voyage gustatif subtilement élégant. Ce paquet de 1 kg inclut des grains de café premium promettant chacun une expérience luxueusement douce et riche en saveurs. Parfait pour les amateurs de café, ce mélange apporte l'art du café de qualité dans votre tasse à chaque infusion.",4.9,32,,Accueil > Café en grains > Les Cafés en Grains > Café en grain Absolu 7 - 1kg,https://www.lorespresso.com/media/catalog/product/f/r/fr_8711000898949_beans_l_or_absolu_7_1kg_heroimage_640x640_1.png?format=jpeg
Café en grain Absolu 10  – 1kg,20.79,20.79,EURO,https://www.lorespresso.com//fr_fr/p/cafe-en-grain-absolu-10,"Découvrez un monde d'arômes variés avec les grains de café Arabica et Robusta soigneusement sélectionnés par L'OR, pour garantir un café aux notes gourmandes de cacao et de noix et vous offrir un voyage gustatif subtilement élégant et intense. Ce paquet de 1 kg inclut des grains de café premium promettant chacun une expérience luxueusement douce et riche en saveurs. Parfait pour les amateurs de café, cette sélection apporte l'art du café de qualité dans votre tasse à chaque infusion.",4.8,26,,Accueil > Café en grains > Les Cafés en Grains > Café en grain Absolu 10  – 1kg,https://www.lorespresso.com/media/catalog/product/f/r/fr_8711000563977_beans_l_or_absolu_10_1kg_heroimage_640x640.png?format=jpeg
Café en grain Absolu 13 – 1kg,20.79,20.79,EURO,https://www.lorespresso.com//fr_fr/p/cafe-en-grain-absolu-13,"Découvrez un monde d'arômes variés avec les grains de café Arabica et Robusta soigneusement sélectionnés par L'OR, pour garantir un café aux notes boisées et aux arômes puissants et vous offrir un voyage gustatif intense et raffiné. Ce paquet de 1 kg inclut des grains de café premium promettant chacun une expérience luxueusement douce et riche en saveurs. Parfait pour les amateurs de café, cette sélection apporte l'art du café de qualité dans votre tasse à chaque infusion.",4.6,29,,Accueil > Café en grains > Les Cafés en Grains > Café en grain Absolu 13 – 1kg,https://www.lorespresso.com/media/catalog/product/f/r/fr_8711000570005_beans_l_or_absolu_13_1kg_heroimage_640x640.png?format=jpeg
Café en grain Brésil – 900g,20.79,20.79,EURO,https://www.lorespresso.com//fr_fr/p/bresil-900gr,"Découvrez L'OR Brésil : un café avec intensité 5 qui vous transportera dans les paysages époustouflants du Brésil à chaque gorgée. Le café L'OR Brésil doit son goût particulier aux plus petits grains de café du monde, appelés Caracoli. Ces grains en forme de perle, réputés pour leur richesse aromatique supérieure, proviennent des régions de Minas et de Bahia, à l'est du Brésil.",4.8,28,,Accueil > Café en grains > Les Cafés en Grains > Café en grain Brésil – 900g,https://www.lorespresso.com/media/catalog/product/c/2/c21310563_pack_beans_bresil_900_640x640.png?format=jpeg
Café en grain Espresso – 500g,12.39,12.39,EURO,https://www.lorespresso.com//fr_fr/p/espresso-500gr,"Découvrez L'OR Espresso : avec une intensité de 8 sur 13, ce café robuste et puissant éveillera vos sens et dynamisera votre journée. Cet espresso aux arômes intenses et complexes est rehaussé d'une mousse veloutée pour vous offrir un goût riche et satisfaisant qui se prolonge en bouche.",4.6,23,,Accueil > Café en grains > Les Cafés en Grains > Café en grain Espresso – 500g,https://www.lorespresso.com/media/catalog/product/c/2/c21310563_pack_beans_espresso_500_640x640_.png?format=jpeg
Café en grain Ristretto – 500g,12.39,12.39,EURO,https://www.lorespresso.com//fr_fr/p/ristretto-500gr,"Découvrez L'OR Ristretto – un café exceptionnel avec une intensité 9, conçu pour captiver vos sens. Les meilleurs grains de café Arabica soigneusement torréfiés pour vous garantir un café puissant et riche en arômes, aux notes de cacao et de fruits jaunes.",4.5,39,,Accueil > Café en grains > Les Cafés en Grains > Café en grain Ristretto – 500g,https://www.lorespresso.com/media/catalog/product/c/2/c21310563_pack_beans_ristretto_500_640x640.png?format=jpeg
Café en Grain Espresso Maranello - 450 g,12.39,12.39,EURO,https://www.lorespresso.com//fr_fr/p/maranello-espresso-cafe-en-grain,"Ce mélange harmonieux vous permet de découvrir un café des plus exquis. À chaque gorgée, des notes complexes de fruits rouges et de chocolat noir se dévoilent. Explorez un mélange de sensations uniques qui se combinent dans un café au goût d'exception. Équilibré, riche et élégant, ce mélange fera passer vos moments café au niveau supérieur.",4.0,4,,Accueil > Café en grains > Les Cafés en Grains > Café en Grain Espresso Maranello - 450 g,https://www.lorespresso.com/media/catalog/product/m/a/maranello_beans_450g_optimised-fop_640-x-640_1__1.png?format=jpeg
Café en grain Fortissimo – 500g,12.39,12.39,EURO,https://www.lorespresso.com//fr_fr/p/fortissimo-500gr,"Découvrez L'OR FORTISSIMO : issu d'une torréfaction riche et profonde, ce café offre des notes intenses et fruitées qui se mêlent harmonieusement à un délicieux côté épicé. L'OR Fortissimo naît du mélange extraordinaire qui combine la force audacieuse des grains d'Arabica avec une touche de Robusta.",4.4,7,,Accueil > Café en grains > Les Cafés en Grains > Café en grain Fortissimo – 500g,https://www.lorespresso.com/media/catalog/product/0/1/01_lor_beans_fortissimo_500g_singlehero.png?format=jpeg
Café en grain Brésil – 500g,12.39,12.39,EURO,https://www.lorespresso.com//fr_fr/p/bresil-500gr,"Découvrez L'OR Brésil : un café avec intensité 5 qui vous transportera dans les paysages époustouflants du Brésil à chaque gorgée. Le café L'OR Brésil doit son goût particulier aux plus petits grains de café du monde, appelés Caracoli. Ces grains en forme de perle, réputés pour leur richesse aromatique supérieure, proviennent des régions de Minas et de Bahia, à l'est du Brésil.",4.8,47,,Accueil > Café en grains > Les Cafés en Grains > Café en grain Brésil – 500g,https://www.lorespresso.com/media/catalog/product/c/2/c21310563_pack_beans_bresil_500_640x640.png?format=jpeg
Café en grain Colombie - 500g,12.39,12.39,EURO,https://www.lorespresso.com//fr_fr/p/colombia-500gr-4080020,"Découvrez L'OR Colombia : avec un niveau d'intensité de 7, ce café riche et captivant vous fera profiter de la chaleur et la vitalité de la Colombie à chaque gorgée. Le L'OR Colombia exalte vos sens avec des notes de miel sucré, d'agrumes et de caramel, agréablement rehaussées d'une légère touche de citron. Ce mélange exquis donne un arôme doux et fruité et un profil aromatique énergique. Un café aussi délicieux que revigorant.",4.1,14,,Accueil > Café en grains > Les Cafés en Grains > Café en grain Colombie - 500g,https://www.lorespresso.com/media/catalog/product/c/2/c21310563_pack_beans_colombie_500_640x640.png?format=jpeg
Café en grain Sélection - 1kg,20.79,20.79,EURO,https://www.lorespresso.com//fr_fr/p/selection-grains-1000gr,"Découvrez le L'OR Sélection : un mélange riche et particulièrement aromatique conçu pour offrir une qualité et un goût exceptionnels pour une impression durable sur votre palais. Un café qui se distingue par ses saveurs d'amandes grillées et ses délicieuses notes d'abricot. L'OR Sélection offre une chaleur réconfortante et des saveurs marquées quelle que soit la saison ou l'humeur, ce qui en fait un compagnon fiable pour tous les amateurs de café.",,,,Accueil > Café en grains > Les Cafés en Grains > Café en grain Sélection - 1kg,https://www.lorespresso.com/media/catalog/product/g/r/grain_selection_1kg.png?format=jpeg
